latitude,longitude
68.3094,-165.7143
68.1648,-165.7143
66.2854,-165.7143
66.1409,-165.7143
65.9963,-165.7143
65.8517,-165.7143
65.7072,-165.7143
65.5626,-165.7143
65.4180,-165.7143
65.2735,-165.7143
65.1289,-165.7143
64.9843,-165.7143
64.8398,-165.7143
64.6952,-165.7143
64.5506,-165.7143
62.0930,-165.7143
61.9484,-165.7143
61.8039,-165.7143
61.6593,-165.7143
61.5147,-165.7143
61.3701,-165.7143
60.2136,-165.7143
60.0690,-165.7143
59.9245,-165.7143
54.1418,-165.7143
68.7431,-165.5311
68.5985,-165.5311
68.4539,-165.5311
68.3094,-165.5311
68.1648,-165.5311
66.2854,-165.5311
66.1409,-165.5311
65.9963,-165.5311
65.8517,-165.5311
65.7072,-165.5311
65.5626,-165.5311
65.4180,-165.5311
65.2735,-165.5311
65.1289,-165.5311
64.9843,-165.5311
64.8398,-165.5311
64.6952,-165.5311
64.5506,-165.5311
62.0930,-165.5311
61.9484,-165.5311
61.8039,-165.5311
61.6593,-165.5311
61.5147,-165.5311
61.3701,-165.5311
61.2256,-165.5311
54.2864,-165.5311
54.1418,-165.5311
68.7431,-165.3480
68.5985,-165.3480
68.4539,-165.3480
68.3094,-165.3480
68.1648,-165.3480
66.4300,-165.3480
66.2854,-165.3480
66.1409,-165.3480
65.9963,-165.3480
65.8517,-165.3480
65.7072,-165.3480
65.5626,-165.3480
65.4180,-165.3480
65.2735,-165.3480
65.1289,-165.3480
64.9843,-165.3480
64.8398,-165.3480
64.6952,-165.3480
64.5506,-165.3480
62.2376,-165.3480
62.0930,-165.3480
61.9484,-165.3480
61.8039,-165.3480
61.6593,-165.3480
61.5147,-165.3480
61.3701,-165.3480
61.2256,-165.3480
68.7431,-165.1648
68.5985,-165.1648
68.4539,-165.1648
68.3094,-165.1648
68.1648,-165.1648
68.0202,-165.1648
66.4300,-165.1648
66.2854,-165.1648
66.1409,-165.1648
65.9963,-165.1648
65.8517,-165.1648
65.7072,-165.1648
65.5626,-165.1648
65.4180,-165.1648
65.2735,-165.1648
65.1289,-165.1648
64.9843,-165.1648
64.8398,-165.1648
64.6952,-165.1648
64.5506,-165.1648
62.3821,-165.1648
62.2376,-165.1648
62.0930,-165.1648
61.9484,-165.1648
61.8039,-165.1648
61.6593,-165.1648
61.5147,-165.1648
61.3701,-165.1648
61.2256,-165.1648
68.7431,-164.9817
68.5985,-164.9817
68.4539,-164.9817
68.3094,-164.9817
68.1648,-164.9817
68.0202,-164.9817
66.4300,-164.9817
66.2854,-164.9817
66.1409,-164.9817
65.9963,-164.9817
65.8517,-164.9817
65.7072,-164.9817
65.5626,-164.9817
65.4180,-164.9817
65.2735,-164.9817
65.1289,-164.9817
64.9843,-164.9817
64.8398,-164.9817
64.6952,-164.9817
64.5506,-164.9817
62.5267,-164.9817
62.3821,-164.9817
62.2376,-164.9817
62.0930,-164.9817
61.9484,-164.9817
61.8039,-164.9817
61.6593,-164.9817
61.5147,-164.9817
61.3701,-164.9817
61.2256,-164.9817
61.0810,-164.9817
60.9364,-164.9817
60.7919,-164.9817
60.6473,-164.9817
60.5027,-164.9817
60.3582,-164.9817
54.1418,-164.9817
68.8876,-164.7985
68.7431,-164.7985
68.5985,-164.7985
68.4539,-164.7985
68.3094,-164.7985
68.1648,-164.7985
68.0202,-164.7985
67.8757,-164.7985
66.4300,-164.7985
66.2854,-164.7985
66.1409,-164.7985
65.9963,-164.7985
65.8517,-164.7985
65.7072,-164.7985
65.5626,-164.7985
65.4180,-164.7985
65.2735,-164.7985
65.1289,-164.7985
64.9843,-164.7985
64.8398,-164.7985
64.6952,-164.7985
64.5506,-164.7985
62.8158,-164.7985
62.6713,-164.7985
62.5267,-164.7985
62.3821,-164.7985
62.2376,-164.7985
62.0930,-164.7985
61.9484,-164.7985
61.8039,-164.7985
61.6593,-164.7985
61.5147,-164.7985
61.3701,-164.7985
61.2256,-164.7985
61.0810,-164.7985
60.9364,-164.7985
60.7919,-164.7985
60.6473,-164.7985
60.5027,-164.7985
60.3582,-164.7985
54.5755,-164.7985
54.4309,-164.7985
68.8876,-164.6154
68.7431,-164.6154
68.5985,-164.6154
68.4539,-164.6154
68.3094,-164.6154
68.1648,-164.6154
68.0202,-164.6154
67.8757,-164.6154
66.4300,-164.6154
66.2854,-164.6154
66.1409,-164.6154
65.9963,-164.6154
65.8517,-164.6154
65.7072,-164.6154
65.5626,-164.6154
65.4180,-164.6154
65.2735,-164.6154
65.1289,-164.6154
64.9843,-164.6154
64.8398,-164.6154
64.6952,-164.6154
64.5506,-164.6154
62.9604,-164.6154
62.8158,-164.6154
62.6713,-164.6154
62.5267,-164.6154
62.3821,-164.6154
62.2376,-164.6154
62.0930,-164.6154
61.9484,-164.6154
61.8039,-164.6154
61.6593,-164.6154
61.5147,-164.6154
61.3701,-164.6154
61.2256,-164.6154
61.0810,-164.6154
60.9364,-164.6154
60.7919,-164.6154
60.6473,-164.6154
60.5027,-164.6154
60.3582,-164.6154
54.7201,-164.6154
54.5755,-164.6154
54.4309,-164.6154
68.8876,-164.4322
68.7431,-164.4322
68.5985,-164.4322
68.4539,-164.4322
68.3094,-164.4322
68.1648,-164.4322
68.0202,-164.4322
67.8757,-164.4322
67.7311,-164.4322
66.5746,-164.4322
66.4300,-164.4322
66.2854,-164.4322
66.1409,-164.4322
65.9963,-164.4322
65.8517,-164.4322
65.7072,-164.4322
65.5626,-164.4322
65.4180,-164.4322
65.2735,-164.4322
65.1289,-164.4322
64.9843,-164.4322
64.8398,-164.4322
64.6952,-164.4322
64.5506,-164.4322
63.1050,-164.4322
62.9604,-164.4322
62.8158,-164.4322
62.6713,-164.4322
62.5267,-164.4322
62.3821,-164.4322
62.2376,-164.4322
62.0930,-164.4322
61.9484,-164.4322
61.8039,-164.4322
61.6593,-164.4322
61.5147,-164.4322
61.3701,-164.4322
61.2256,-164.4322
61.0810,-164.4322
60.9364,-164.4322
60.7919,-164.4322
60.6473,-164.4322
60.5027,-164.4322
60.3582,-164.4322
60.2136,-164.4322
54.8646,-164.4322
54.7201,-164.4322
54.5755,-164.4322
54.4309,-164.4322
68.8876,-164.2491
68.7431,-164.2491
68.5985,-164.2491
68.4539,-164.2491
68.3094,-164.2491
68.1648,-164.2491
68.0202,-164.2491
67.8757,-164.2491
67.7311,-164.2491
66.5746,-164.2491
66.4300,-164.2491
66.2854,-164.2491
66.1409,-164.2491
65.9963,-164.2491
65.8517,-164.2491
65.7072,-164.2491
65.5626,-164.2491
65.4180,-164.2491
65.2735,-164.2491
65.1289,-164.2491
64.9843,-164.2491
64.8398,-164.2491
64.6952,-164.2491
63.1050,-164.2491
62.9604,-164.2491
62.8158,-164.2491
62.6713,-164.2491
62.5267,-164.2491
62.3821,-164.2491
62.2376,-164.2491
62.0930,-164.2491
61.9484,-164.2491
61.8039,-164.2491
61.6593,-164.2491
61.5147,-164.2491
61.3701,-164.2491
61.2256,-164.2491
61.0810,-164.2491
60.9364,-164.2491
60.7919,-164.2491
60.6473,-164.2491
60.5027,-164.2491
60.3582,-164.2491
60.2136,-164.2491
60.0690,-164.2491
54.8646,-164.2491
54.7201,-164.2491
54.5755,-164.2491
68.8876,-164.0659
68.7431,-164.0659
68.5985,-164.0659
68.4539,-164.0659
68.3094,-164.0659
68.1648,-164.0659
68.0202,-164.0659
67.8757,-164.0659
67.7311,-164.0659
67.5865,-164.0659
66.5746,-164.0659
66.4300,-164.0659
66.2854,-164.0659
66.1409,-164.0659
65.9963,-164.0659
65.8517,-164.0659
65.7072,-164.0659
65.5626,-164.0659
65.4180,-164.0659
65.2735,-164.0659
65.1289,-164.0659
64.9843,-164.0659
64.8398,-164.0659
64.6952,-164.0659
63.2495,-164.0659
63.1050,-164.0659
62.9604,-164.0659
62.8158,-164.0659
62.6713,-164.0659
62.5267,-164.0659
62.3821,-164.0659
62.2376,-164.0659
62.0930,-164.0659
61.9484,-164.0659
61.8039,-164.0659
61.6593,-164.0659
61.5147,-164.0659
61.3701,-164.0659
61.2256,-164.0659
61.0810,-164.0659
60.9364,-164.0659
60.7919,-164.0659
60.6473,-164.0659
60.5027,-164.0659
60.3582,-164.0659
60.2136,-164.0659
60.0690,-164.0659
59.9245,-164.0659
54.8646,-164.0659
54.7201,-164.0659
68.8876,-163.8828
68.7431,-163.8828
68.5985,-163.8828
68.4539,-163.8828
68.3094,-163.8828
68.1648,-163.8828
68.0202,-163.8828
67.8757,-163.8828
67.7311,-163.8828
67.5865,-163.8828
67.4420,-163.8828
66.5746,-163.8828
66.4300,-163.8828
66.2854,-163.8828
66.1409,-163.8828
65.9963,-163.8828
65.8517,-163.8828
65.7072,-163.8828
65.5626,-163.8828
65.4180,-163.8828
65.2735,-163.8828
65.1289,-163.8828
64.9843,-163.8828
64.8398,-163.8828
64.6952,-163.8828
63.1050,-163.8828
62.9604,-163.8828
62.8158,-163.8828
62.6713,-163.8828
62.5267,-163.8828
62.3821,-163.8828
62.2376,-163.8828
62.0930,-163.8828
61.9484,-163.8828
61.8039,-163.8828
61.6593,-163.8828
61.5147,-163.8828
61.3701,-163.8828
61.2256,-163.8828
61.0810,-163.8828
60.9364,-163.8828
60.7919,-163.8828
60.6473,-163.8828
60.5027,-163.8828
60.3582,-163.8828
60.2136,-163.8828
60.0690,-163.8828
59.9245,-163.8828
55.0092,-163.8828
54.8646,-163.8828
54.7201,-163.8828
69.0322,-163.6996
68.8876,-163.6996
68.7431,-163.6996
68.5985,-163.6996
68.4539,-163.6996
68.3094,-163.6996
68.1648,-163.6996
68.0202,-163.6996
67.8757,-163.6996
67.7311,-163.6996
67.5865,-163.6996
67.4420,-163.6996
67.2974,-163.6996
67.1528,-163.6996
65.9963,-163.6996
65.8517,-163.6996
65.7072,-163.6996
65.5626,-163.6996
65.4180,-163.6996
65.2735,-163.6996
65.1289,-163.6996
64.9843,-163.6996
64.8398,-163.6996
64.6952,-163.6996
63.1050,-163.6996
62.9604,-163.6996
62.8158,-163.6996
62.6713,-163.6996
62.5267,-163.6996
62.3821,-163.6996
62.2376,-163.6996
62.0930,-163.6996
61.9484,-163.6996
61.8039,-163.6996
61.6593,-163.6996
61.5147,-163.6996
61.3701,-163.6996
61.2256,-163.6996
61.0810,-163.6996
60.9364,-163.6996
60.7919,-163.6996
60.6473,-163.6996
60.5027,-163.6996
60.3582,-163.6996
60.2136,-163.6996
60.0690,-163.6996
59.9245,-163.6996
55.0092,-163.6996
54.8646,-163.6996
54.7201,-163.6996
69.0322,-163.5165
68.8876,-163.5165
68.7431,-163.5165
68.5985,-163.5165
68.4539,-163.5165
68.3094,-163.5165
68.1648,-163.5165
68.0202,-163.5165
67.8757,-163.5165
67.7311,-163.5165
67.5865,-163.5165
67.4420,-163.5165
67.2974,-163.5165
67.1528,-163.5165
65.9963,-163.5165
65.8517,-163.5165
65.7072,-163.5165
65.5626,-163.5165
65.4180,-163.5165
65.2735,-163.5165
65.1289,-163.5165
64.9843,-163.5165
64.8398,-163.5165
64.6952,-163.5165
64.5506,-163.5165
63.1050,-163.5165
62.9604,-163.5165
62.8158,-163.5165
62.6713,-163.5165
62.5267,-163.5165
62.3821,-163.5165
62.2376,-163.5165
62.0930,-163.5165
61.9484,-163.5165
61.8039,-163.5165
61.6593,-163.5165
61.5147,-163.5165
61.3701,-163.5165
61.2256,-163.5165
61.0810,-163.5165
60.9364,-163.5165
60.7919,-163.5165
60.6473,-163.5165
60.5027,-163.5165
60.3582,-163.5165
60.2136,-163.5165
60.0690,-163.5165
59.9245,-163.5165
55.0092,-163.5165
54.8646,-163.5165
54.7201,-163.5165
69.1768,-163.3333
69.0322,-163.3333
68.8876,-163.3333
68.7431,-163.3333
68.5985,-163.3333
68.4539,-163.3333
68.3094,-163.3333
68.1648,-163.3333
68.0202,-163.3333
67.8757,-163.3333
67.7311,-163.3333
67.5865,-163.3333
67.4420,-163.3333
67.2974,-163.3333
67.1528,-163.3333
65.9963,-163.3333
65.8517,-163.3333
65.7072,-163.3333
65.5626,-163.3333
65.4180,-163.3333
65.2735,-163.3333
65.1289,-163.3333
64.9843,-163.3333
64.8398,-163.3333
64.6952,-163.3333
64.5506,-163.3333
62.9604,-163.3333
62.8158,-163.3333
62.6713,-163.3333
62.5267,-163.3333
62.3821,-163.3333
62.2376,-163.3333
62.0930,-163.3333
61.9484,-163.3333
61.8039,-163.3333
61.6593,-163.3333
61.5147,-163.3333
61.3701,-163.3333
61.2256,-163.3333
61.0810,-163.3333
60.9364,-163.3333
60.7919,-163.3333
60.6473,-163.3333
60.5027,-163.3333
60.3582,-163.3333
60.2136,-163.3333
60.0690,-163.3333
59.9245,-163.3333
54.8646,-163.3333
54.7201,-163.3333
69.6105,-163.1502
69.4659,-163.1502
69.3213,-163.1502
69.1768,-163.1502
69.0322,-163.1502
68.8876,-163.1502
68.7431,-163.1502
68.5985,-163.1502
68.4539,-163.1502
68.3094,-163.1502
68.1648,-163.1502
68.0202,-163.1502
67.8757,-163.1502
67.7311,-163.1502
67.5865,-163.1502
67.4420,-163.1502
67.2974,-163.1502
67.1528,-163.1502
65.9963,-163.1502
65.8517,-163.1502
65.7072,-163.1502
65.5626,-163.1502
65.4180,-163.1502
65.2735,-163.1502
65.1289,-163.1502
64.9843,-163.1502
64.8398,-163.1502
64.6952,-163.1502
64.5506,-163.1502
64.4061,-163.1502
62.9604,-163.1502
62.8158,-163.1502
62.6713,-163.1502
62.5267,-163.1502
62.3821,-163.1502
62.2376,-163.1502
62.0930,-163.1502
61.9484,-163.1502
61.8039,-163.1502
61.6593,-163.1502
61.5147,-163.1502
61.3701,-163.1502
61.2256,-163.1502
61.0810,-163.1502
60.9364,-163.1502
60.7919,-163.1502
60.6473,-163.1502
60.5027,-163.1502
60.3582,-163.1502
60.2136,-163.1502
60.0690,-163.1502
59.9245,-163.1502
55.1538,-163.1502
55.0092,-163.1502
54.7201,-163.1502
69.7550,-162.9670
69.6105,-162.9670
69.4659,-162.9670
69.3213,-162.9670
69.1768,-162.9670
69.0322,-162.9670
68.8876,-162.9670
68.7431,-162.9670
68.5985,-162.9670
68.4539,-162.9670
68.3094,-162.9670
68.1648,-162.9670
68.0202,-162.9670
67.8757,-162.9670
67.7311,-162.9670
67.5865,-162.9670
67.4420,-162.9670
67.2974,-162.9670
67.1528,-162.9670
65.9963,-162.9670
65.8517,-162.9670
65.7072,-162.9670
65.5626,-162.9670
65.4180,-162.9670
65.2735,-162.9670
65.1289,-162.9670
64.9843,-162.9670
64.8398,-162.9670
64.6952,-162.9670
64.5506,-162.9670
62.9604,-162.9670
62.8158,-162.9670
62.6713,-162.9670
62.5267,-162.9670
62.3821,-162.9670
62.2376,-162.9670
62.0930,-162.9670
61.9484,-162.9670
61.8039,-162.9670
61.6593,-162.9670
61.5147,-162.9670
61.3701,-162.9670
61.2256,-162.9670
61.0810,-162.9670
60.9364,-162.9670
60.7919,-162.9670
60.6473,-162.9670
60.5027,-162.9670
60.3582,-162.9670
60.2136,-162.9670
60.0690,-162.9670
59.9245,-162.9670
55.1538,-162.9670
55.0092,-162.9670
69.8996,-162.7839
69.7550,-162.7839
69.6105,-162.7839
69.4659,-162.7839
69.3213,-162.7839
69.1768,-162.7839
69.0322,-162.7839
68.8876,-162.7839
68.7431,-162.7839
68.5985,-162.7839
68.4539,-162.7839
68.3094,-162.7839
68.1648,-162.7839
68.0202,-162.7839
67.8757,-162.7839
67.7311,-162.7839
67.5865,-162.7839
67.4420,-162.7839
67.2974,-162.7839
67.1528,-162.7839
67.0083,-162.7839
65.9963,-162.7839
65.8517,-162.7839
65.7072,-162.7839
65.5626,-162.7839
65.4180,-162.7839
65.2735,-162.7839
65.1289,-162.7839
64.9843,-162.7839
64.8398,-162.7839
64.6952,-162.7839
64.5506,-162.7839
64.4061,-162.7839
63.1050,-162.7839
62.9604,-162.7839
62.8158,-162.7839
62.6713,-162.7839
62.5267,-162.7839
62.3821,-162.7839
62.2376,-162.7839
62.0930,-162.7839
61.9484,-162.7839
61.8039,-162.7839
61.6593,-162.7839
61.5147,-162.7839
61.3701,-162.7839
61.2256,-162.7839
61.0810,-162.7839
60.9364,-162.7839
60.7919,-162.7839
60.6473,-162.7839
60.5027,-162.7839
60.3582,-162.7839
60.2136,-162.7839
60.0690,-162.7839
55.2983,-162.7839
55.1538,-162.7839
55.0092,-162.7839
54.4309,-162.7839
69.8996,-162.6007
69.7550,-162.6007
69.6105,-162.6007
69.4659,-162.6007
69.3213,-162.6007
69.1768,-162.6007
69.0322,-162.6007
68.8876,-162.6007
68.7431,-162.6007
68.5985,-162.6007
68.4539,-162.6007
68.3094,-162.6007
68.1648,-162.6007
68.0202,-162.6007
67.8757,-162.6007
67.7311,-162.6007
67.5865,-162.6007
67.4420,-162.6007
67.2974,-162.6007
67.1528,-162.6007
67.0083,-162.6007
66.8637,-162.6007
65.9963,-162.6007
65.8517,-162.6007
65.7072,-162.6007
65.5626,-162.6007
65.4180,-162.6007
65.2735,-162.6007
65.1289,-162.6007
64.9843,-162.6007
64.8398,-162.6007
64.6952,-162.6007
64.5506,-162.6007
63.2495,-162.6007
63.1050,-162.6007
62.9604,-162.6007
62.8158,-162.6007
62.6713,-162.6007
62.5267,-162.6007
62.3821,-162.6007
62.2376,-162.6007
62.0930,-162.6007
61.9484,-162.6007
61.8039,-162.6007
61.6593,-162.6007
61.5147,-162.6007
61.3701,-162.6007
61.2256,-162.6007
61.0810,-162.6007
60.9364,-162.6007
60.7919,-162.6007
60.6473,-162.6007
60.5027,-162.6007
60.3582,-162.6007
60.2136,-162.6007
60.0690,-162.6007
55.2983,-162.6007
55.1538,-162.6007
55.0092,-162.6007
54.4309,-162.6007
70.0442,-162.4176
69.8996,-162.4176
69.7550,-162.4176
69.6105,-162.4176
69.4659,-162.4176
69.3213,-162.4176
69.1768,-162.4176
69.0322,-162.4176
68.8876,-162.4176
68.7431,-162.4176
68.5985,-162.4176
68.4539,-162.4176
68.3094,-162.4176
68.1648,-162.4176
68.0202,-162.4176
67.8757,-162.4176
67.7311,-162.4176
67.5865,-162.4176
67.4420,-162.4176
67.2974,-162.4176
67.1528,-162.4176
67.0083,-162.4176
66.8637,-162.4176
65.9963,-162.4176
65.8517,-162.4176
65.7072,-162.4176
65.5626,-162.4176
65.4180,-162.4176
65.2735,-162.4176
65.1289,-162.4176
64.9843,-162.4176
64.8398,-162.4176
64.6952,-162.4176
63.5387,-162.4176
63.3941,-162.4176
63.2495,-162.4176
63.1050,-162.4176
62.9604,-162.4176
62.8158,-162.4176
62.6713,-162.4176
62.5267,-162.4176
62.3821,-162.4176
62.2376,-162.4176
62.0930,-162.4176
61.9484,-162.4176
61.8039,-162.4176
61.6593,-162.4176
61.5147,-162.4176
61.3701,-162.4176
61.2256,-162.4176
61.0810,-162.4176
60.9364,-162.4176
60.7919,-162.4176
60.6473,-162.4176
60.5027,-162.4176
60.3582,-162.4176
60.2136,-162.4176
55.4429,-162.4176
55.2983,-162.4176
55.1538,-162.4176
55.0092,-162.4176
70.1887,-162.2344
70.0442,-162.2344
69.8996,-162.2344
69.7550,-162.2344
69.6105,-162.2344
69.4659,-162.2344
69.3213,-162.2344
69.1768,-162.2344
69.0322,-162.2344
68.8876,-162.2344
68.7431,-162.2344
68.5985,-162.2344
68.4539,-162.2344
68.3094,-162.2344
68.1648,-162.2344
68.0202,-162.2344
67.8757,-162.2344
67.7311,-162.2344
67.5865,-162.2344
67.4420,-162.2344
67.2974,-162.2344
67.1528,-162.2344
67.0083,-162.2344
66.8637,-162.2344
66.7191,-162.2344
65.9963,-162.2344
65.8517,-162.2344
65.7072,-162.2344
65.5626,-162.2344
65.4180,-162.2344
65.2735,-162.2344
65.1289,-162.2344
64.9843,-162.2344
64.8398,-162.2344
64.6952,-162.2344
63.5387,-162.2344
63.3941,-162.2344
63.2495,-162.2344
63.1050,-162.2344
62.9604,-162.2344
62.8158,-162.2344
62.6713,-162.2344
62.5267,-162.2344
62.3821,-162.2344
62.2376,-162.2344
62.0930,-162.2344
61.9484,-162.2344
61.8039,-162.2344
61.6593,-162.2344
61.5147,-162.2344
61.3701,-162.2344
61.2256,-162.2344
61.0810,-162.2344
60.9364,-162.2344
60.7919,-162.2344
60.6473,-162.2344
60.5027,-162.2344
60.3582,-162.2344
60.2136,-162.2344
60.0690,-162.2344
55.5875,-162.2344
55.4429,-162.2344
55.2983,-162.2344
55.1538,-162.2344
55.0092,-162.2344
70.1887,-162.0513
70.0442,-162.0513
69.8996,-162.0513
69.7550,-162.0513
69.6105,-162.0513
69.4659,-162.0513
69.3213,-162.0513
69.1768,-162.0513
69.0322,-162.0513
68.8876,-162.0513
68.7431,-162.0513
68.5985,-162.0513
68.4539,-162.0513
68.3094,-162.0513
68.1648,-162.0513
68.0202,-162.0513
67.8757,-162.0513
67.7311,-162.0513
67.5865,-162.0513
67.4420,-162.0513
67.2974,-162.0513
67.1528,-162.0513
67.0083,-162.0513
66.8637,-162.0513
66.7191,-162.0513
65.9963,-162.0513
65.8517,-162.0513
65.7072,-162.0513
65.5626,-162.0513
65.4180,-162.0513
65.2735,-162.0513
65.1289,-162.0513
64.9843,-162.0513
64.8398,-162.0513
64.6952,-162.0513
63.3941,-162.0513
63.2495,-162.0513
63.1050,-162.0513
62.9604,-162.0513
62.8158,-162.0513
62.6713,-162.0513
62.5267,-162.0513
62.3821,-162.0513
62.2376,-162.0513
62.0930,-162.0513
61.9484,-162.0513
61.8039,-162.0513
61.6593,-162.0513
61.5147,-162.0513
61.3701,-162.0513
61.2256,-162.0513
61.0810,-162.0513
60.9364,-162.0513
60.7919,-162.0513
60.6473,-162.0513
60.5027,-162.0513
60.3582,-162.0513
60.2136,-162.0513
60.0690,-162.0513
59.9245,-162.0513
58.6234,-162.0513
55.7320,-162.0513
55.5875,-162.0513
55.4429,-162.0513
55.2983,-162.0513
55.1538,-162.0513
70.1887,-161.8681
70.0442,-161.8681
69.8996,-161.8681
69.7550,-161.8681
69.6105,-161.8681
69.4659,-161.8681
69.3213,-161.8681
69.1768,-161.8681
69.0322,-161.8681
68.8876,-161.8681
68.7431,-161.8681
68.5985,-161.8681
68.4539,-161.8681
68.3094,-161.8681
68.1648,-161.8681
68.0202,-161.8681
67.8757,-161.8681
67.7311,-161.8681
67.5865,-161.8681
67.4420,-161.8681
67.2974,-161.8681
67.1528,-161.8681
67.0083,-161.8681
66.8637,-161.8681
66.7191,-161.8681
66.5746,-161.8681
66.4300,-161.8681
65.9963,-161.8681
65.8517,-161.8681
65.7072,-161.8681
65.5626,-161.8681
65.4180,-161.8681
65.2735,-161.8681
65.1289,-161.8681
64.9843,-161.8681
64.8398,-161.8681
63.3941,-161.8681
63.2495,-161.8681
63.1050,-161.8681
62.9604,-161.8681
62.8158,-161.8681
62.6713,-161.8681
62.5267,-161.8681
62.3821,-161.8681
62.2376,-161.8681
62.0930,-161.8681
61.9484,-161.8681
61.8039,-161.8681
61.6593,-161.8681
61.5147,-161.8681
61.3701,-161.8681
